page,search_url,property_url,type,Location,Price,Area,Bedrooms,Y,Energy,NumUnits,Sale,Build,Delivery,Name_Prop,Units
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-36/43893229/,Buy,Amsterdam,281375,57,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-24/43893210/,Buy,Amsterdam,281375,57,1,2025.0,,,,,,,
2,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-12/43893201/,Buy,Amsterdam,281375,57,1,2025.0,,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-48/43893241/,Buy,Amsterdam,281375,57,1,2025.0,,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-eensgevonden-bouwnr-10/89974005/,Buy,,283250,55,1,2026.0,,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-putselaan-114-g/43074628/,Buy,Rotterdam,285000,77,2,1999.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-67-n/43832509/,Buy,Capelle aan den IJssel,285000,50,1,2022.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/capelle-aan-den-ijssel/appartement-type-3-bouwnr-69-c/43723875/,Buy,Capelle aan den IJssel,285000,50,1,2022.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-eensgevonden-bouwnr-15/89055359/,Buy,,285250,55,1,2026.0,,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-polenstraat-104/89430736/,Buy,Almere,287500,56,1,2009.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/schiedam/appartement-rijnstraat-5-a/43060925/,Buy,Schiedam,289500,92,4,1992.0,B,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-louis-armstrongweg-56-m/43032070/,Buy,Almere,290000,61,1,2003.0,A++,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-scharlakenstraat-37/89493888/,Buy,Almere,295000,68,2,1996.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-daan-hoeksemastraat-13/43023645/,Buy,Almere,295000,50,1,2007.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/schiedam/appartement-teylerstraat-14/89473367/,Buy,Schiedam,295000,64,2,2000.0,C,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-dick-bosstraat-15/89469133/,Buy,Almere,295000,59,2,2006.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-pieter-van-damstraat-42-a/43097949/,Buy,Almere,295000,59,1,2001.0,A,,,,,,
3,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-ierlandstraat-74/89450077/,Buy,Almere,295000,53,1,2014.0,A,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-laantjesweg-125/89478407/,Buy,Rotterdam,295000,82,2,1991.0,A,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/den-haag/appartement-gerard-doustraat-9/89435053/,Buy,Den Haag,295000,77,3,1992.0,C,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-polenstraat-206/43016704/,Buy,Almere,295000,57,1,2009.0,A,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-san-marinostraat-19/43010335/,Buy,Almere,295000,51,2,2018.0,A+,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/delft/appartement-pierre-van-hauwelaan-446/43014726/,Buy,Delft,295000,51,1,2022.0,A,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/rotterdam/appartement-ovidiusstraat-40/43949272/,Buy,Rotterdam,295000,77,2,1996.0,C,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/almere/appartement-ganeshastraat-34/89448727/,Buy,Almere,295000,61,1,2009.0,A+,,,,,,
4,"https://www.funda.nl/zoeken/koop?price=%220-325000%22&object_type=[%22house%22,%22apartment%22]&floor_area=%2250-%22&bedrooms=%221-%22&construction_period=[%22from_1991_to_2000%22,%22from_2001_to_2010%22,%22from_2011_to_2020%22,%22after_2020%22]&sort=%22price_up%22&custom_area=osu_%2540_xx~HzeMa%257DJvdu%2540tvLjdP%257BoF%2560eTwmIhvIxlBp_YjfD%257Di%2540tgB%2560iG%257C%257DIju%255BbwXdm%2560%2540d_%255DsrsEcn%257D%2540,ey%257B%255Dmnz%257CHo%257CSqqFezRa%257B_%2540~go%2540orBhrVn%257BEsb%255Erdd%2540,%257B%257CbYyv%2560%257DHxwQbzLsb%255E~eKewB%2560qKo%2560GnrGmq%255Dv%255E~eBwoRrb%255Eet_%2540hkSn%257DB,_~vZi%257Bo%257DHia%2540vbPinc%2540s%255EcPg~Yvae%2540bzI",https://www.funda.nl/detail/koop/amsterdam/appartement-red-polly-betaalbare-koop-bouwnr-20-c13-2/43801193/,Buy,Amsterdam,296557,50,1,2025.0,A++,,,,,,
